722866,Cystopteris fragilis,OpenDryPoor
722867,Cystopteris fragilis,OpenDryPoor
725165,Cystopteris fragilis,OpenDryPoor
725167,Cystopteris fragilis,OpenDryPoor
727464,Cystopteris fragilis,OpenDryPoor
727465,Cystopteris fragilis,OpenDryPoor
729765,Cystopteris fragilis,OpenDryPoor
729766,Cystopteris fragilis,OpenDryPoor
732065,Cystopteris fragilis,OpenDryPoor
732066,Cystopteris fragilis,OpenDryPoor
794126,Cystopteris fragilis,OpenDryPoor
835539,Cystopteris fragilis,OpenDryPoor
835540,Cystopteris fragilis,OpenDryPoor
837839,Cystopteris fragilis,OpenDryPoor
837840,Cystopteris fragilis,OpenDryPoor
837841,Cystopteris fragilis,OpenDryPoor
842442,Cystopteris fragilis,OpenDryPoor
844742,Cystopteris fragilis,OpenDryPoor
860663,Cystopteris fragilis,OpenDryPoor
860664,Cystopteris fragilis,OpenDryPoor
862955,Cystopteris fragilis,OpenDryPoor
862956,Cystopteris fragilis,OpenDryPoor
862962,Cystopteris fragilis,OpenDryPoor
862963,Cystopteris fragilis,OpenDryPoor
862964,Cystopteris fragilis,OpenDryPoor
865252,Cystopteris fragilis,OpenDryPoor
865253,Cystopteris fragilis,OpenDryPoor
865257,Cystopteris fragilis,OpenDryPoor
865262,Cystopteris fragilis,OpenDryPoor
867553,Cystopteris fragilis,OpenDryPoor
867554,Cystopteris fragilis,OpenDryPoor
867557,Cystopteris fragilis,OpenDryPoor
867559,Cystopteris fragilis,OpenDryPoor
867560,Cystopteris fragilis,OpenDryPoor
867562,Cystopteris fragilis,OpenDryPoor
869852,Cystopteris fragilis,OpenDryPoor
869853,Cystopteris fragilis,OpenDryPoor
869857,Cystopteris fragilis,OpenDryPoor
869858,Cystopteris fragilis,OpenDryPoor
869860,Cystopteris fragilis,OpenDryPoor
869861,Cystopteris fragilis,OpenDryPoor
869863,Cystopteris fragilis,OpenDryPoor
872153,Cystopteris fragilis,OpenDryPoor
872154,Cystopteris fragilis,OpenDryPoor
872155,Cystopteris fragilis,OpenDryPoor
872157,Cystopteris fragilis,OpenDryPoor
872158,Cystopteris fragilis,OpenDryPoor
872161,Cystopteris fragilis,OpenDryPoor
874451,Cystopteris fragilis,OpenDryPoor
874457,Cystopteris fragilis,OpenDryPoor
874458,Cystopteris fragilis,OpenDryPoor
876752,Cystopteris fragilis,OpenDryPoor
980258,Cystopteris fragilis,OpenDryPoor
980259,Cystopteris fragilis,OpenDryPoor
980260,Cystopteris fragilis,OpenDryPoor
982558,Cystopteris fragilis,OpenDryPoor
982559,Cystopteris fragilis,OpenDryPoor
982560,Cystopteris fragilis,OpenDryPoor
