108892,Prunus spinosa,ForestWetPoor
244521,Prunus spinosa,ForestWetPoor
246821,Prunus spinosa,ForestWetPoor
249121,Prunus spinosa,ForestWetPoor
256051,Prunus spinosa,ForestWetPoor
258354,Prunus spinosa,ForestWetPoor
260650,Prunus spinosa,ForestWetPoor
260654,Prunus spinosa,ForestWetPoor
274455,Prunus spinosa,ForestWetPoor
276684,Prunus spinosa,ForestWetPoor
276756,Prunus spinosa,ForestWetPoor
276757,Prunus spinosa,ForestWetPoor
278984,Prunus spinosa,ForestWetPoor
281284,Prunus spinosa,ForestWetPoor
281285,Prunus spinosa,ForestWetPoor
281286,Prunus spinosa,ForestWetPoor
288117,Prunus spinosa,ForestWetPoor
290416,Prunus spinosa,ForestWetPoor
292716,Prunus spinosa,ForestWetPoor
295061,Prunus spinosa,ForestWetPoor
299661,Prunus spinosa,ForestWetPoor
315715,Prunus spinosa,ForestWetPoor
334109,Prunus spinosa,ForestWetPoor
380096,Prunus spinosa,ForestWetPoor
380097,Prunus spinosa,ForestWetPoor
380098,Prunus spinosa,ForestWetPoor
380099,Prunus spinosa,ForestWetPoor
380100,Prunus spinosa,ForestWetPoor
382396,Prunus spinosa,ForestWetPoor
382397,Prunus spinosa,ForestWetPoor
382398,Prunus spinosa,ForestWetPoor
382399,Prunus spinosa,ForestWetPoor
382400,Prunus spinosa,ForestWetPoor
384695,Prunus spinosa,ForestWetPoor
384696,Prunus spinosa,ForestWetPoor
384697,Prunus spinosa,ForestWetPoor
384698,Prunus spinosa,ForestWetPoor
384699,Prunus spinosa,ForestWetPoor
384700,Prunus spinosa,ForestWetPoor
386994,Prunus spinosa,ForestWetPoor
386995,Prunus spinosa,ForestWetPoor
386996,Prunus spinosa,ForestWetPoor
386997,Prunus spinosa,ForestWetPoor
386999,Prunus spinosa,ForestWetPoor
387000,Prunus spinosa,ForestWetPoor
389294,Prunus spinosa,ForestWetPoor
389295,Prunus spinosa,ForestWetPoor
389296,Prunus spinosa,ForestWetPoor
389297,Prunus spinosa,ForestWetPoor
389298,Prunus spinosa,ForestWetPoor
389299,Prunus spinosa,ForestWetPoor
389300,Prunus spinosa,ForestWetPoor
391595,Prunus spinosa,ForestWetPoor
391596,Prunus spinosa,ForestWetPoor
391597,Prunus spinosa,ForestWetPoor
391598,Prunus spinosa,ForestWetPoor
391599,Prunus spinosa,ForestWetPoor
561986,Prunus spinosa,ForestWetPoor
561987,Prunus spinosa,ForestWetPoor
561989,Prunus spinosa,ForestWetPoor
566586,Prunus spinosa,ForestWetPoor
571187,Prunus spinosa,ForestWetPoor
605648,Prunus spinosa,ForestWetPoor
610274,Prunus spinosa,ForestWetPoor
612573,Prunus spinosa,ForestWetPoor
614718,Prunus spinosa,ForestWetPoor
617017,Prunus spinosa,ForestWetPoor
617019,Prunus spinosa,ForestWetPoor
619318,Prunus spinosa,ForestWetPoor
619319,Prunus spinosa,ForestWetPoor
619473,Prunus spinosa,ForestWetPoor
621617,Prunus spinosa,ForestWetPoor
623916,Prunus spinosa,ForestWetPoor
623917,Prunus spinosa,ForestWetPoor
628693,Prunus spinosa,ForestWetPoor
630993,Prunus spinosa,ForestWetPoor
633292,Prunus spinosa,ForestWetPoor
635592,Prunus spinosa,ForestWetPoor
635593,Prunus spinosa,ForestWetPoor
651617,Prunus spinosa,ForestWetPoor
651618,Prunus spinosa,ForestWetPoor
651619,Prunus spinosa,ForestWetPoor
653918,Prunus spinosa,ForestWetPoor
653919,Prunus spinosa,ForestWetPoor
658427,Prunus spinosa,ForestWetPoor
658520,Prunus spinosa,ForestWetPoor
663121,Prunus spinosa,ForestWetPoor
663122,Prunus spinosa,ForestWetPoor
665422,Prunus spinosa,ForestWetPoor
665423,Prunus spinosa,ForestWetPoor
670023,Prunus spinosa,ForestWetPoor
672216,Prunus spinosa,ForestWetPoor
672323,Prunus spinosa,ForestWetPoor
672324,Prunus spinosa,ForestWetPoor
674623,Prunus spinosa,ForestWetPoor
674624,Prunus spinosa,ForestWetPoor
676915,Prunus spinosa,ForestWetPoor
676923,Prunus spinosa,ForestWetPoor
676924,Prunus spinosa,ForestWetPoor
679215,Prunus spinosa,ForestWetPoor
679224,Prunus spinosa,ForestWetPoor
681517,Prunus spinosa,ForestWetPoor
686008,Prunus spinosa,ForestWetPoor
686173,Prunus spinosa,ForestWetPoor
688308,Prunus spinosa,ForestWetPoor
688310,Prunus spinosa,ForestWetPoor
819540,Prunus spinosa,ForestWetPoor
819541,Prunus spinosa,ForestWetPoor
821840,Prunus spinosa,ForestWetPoor
826441,Prunus spinosa,ForestWetPoor
826442,Prunus spinosa,ForestWetPoor
828742,Prunus spinosa,ForestWetPoor
842274,Prunus spinosa,ForestWetPoor
844573,Prunus spinosa,ForestWetPoor
849172,Prunus spinosa,ForestWetPoor
851445,Prunus spinosa,ForestWetPoor
851446,Prunus spinosa,ForestWetPoor
853745,Prunus spinosa,ForestWetPoor
853746,Prunus spinosa,ForestWetPoor
856046,Prunus spinosa,ForestWetPoor
860659,Prunus spinosa,ForestWetPoor
860660,Prunus spinosa,ForestWetPoor
860662,Prunus spinosa,ForestWetPoor
862958,Prunus spinosa,ForestWetPoor
862959,Prunus spinosa,ForestWetPoor
862962,Prunus spinosa,ForestWetPoor
865260,Prunus spinosa,ForestWetPoor
865261,Prunus spinosa,ForestWetPoor
872027,Prunus spinosa,ForestWetPoor
872028,Prunus spinosa,ForestWetPoor
872407,Prunus spinosa,ForestWetPoor
876627,Prunus spinosa,ForestWetPoor
877010,Prunus spinosa,ForestWetPoor
877011,Prunus spinosa,ForestWetPoor
878930,Prunus spinosa,ForestWetPoor
879308,Prunus spinosa,ForestWetPoor
881230,Prunus spinosa,ForestWetPoor
881604,Prunus spinosa,ForestWetPoor
881606,Prunus spinosa,ForestWetPoor
883530,Prunus spinosa,ForestWetPoor
883532,Prunus spinosa,ForestWetPoor
883533,Prunus spinosa,ForestWetPoor
883538,Prunus spinosa,ForestWetPoor
883903,Prunus spinosa,ForestWetPoor
883904,Prunus spinosa,ForestWetPoor
883905,Prunus spinosa,ForestWetPoor
883906,Prunus spinosa,ForestWetPoor
883907,Prunus spinosa,ForestWetPoor
885831,Prunus spinosa,ForestWetPoor
885832,Prunus spinosa,ForestWetPoor
885833,Prunus spinosa,ForestWetPoor
885836,Prunus spinosa,ForestWetPoor
886204,Prunus spinosa,ForestWetPoor
