235323,Sambucus racemosa,ForestDryPoor
256051,Sambucus racemosa,ForestDryPoor
260649,Sambucus racemosa,ForestDryPoor
260650,Sambucus racemosa,ForestDryPoor
262950,Sambucus racemosa,ForestDryPoor
281302,Sambucus racemosa,ForestDryPoor
281303,Sambucus racemosa,ForestDryPoor
281304,Sambucus racemosa,ForestDryPoor
299745,Sambucus racemosa,ForestDryPoor
299746,Sambucus racemosa,ForestDryPoor
301955,Sambucus racemosa,ForestDryPoor
301956,Sambucus racemosa,ForestDryPoor
302045,Sambucus racemosa,ForestDryPoor
302046,Sambucus racemosa,ForestDryPoor
302047,Sambucus racemosa,ForestDryPoor
304256,Sambucus racemosa,ForestDryPoor
304257,Sambucus racemosa,ForestDryPoor
304258,Sambucus racemosa,ForestDryPoor
304345,Sambucus racemosa,ForestDryPoor
304346,Sambucus racemosa,ForestDryPoor
304347,Sambucus racemosa,ForestDryPoor
304348,Sambucus racemosa,ForestDryPoor
306556,Sambucus racemosa,ForestDryPoor
306558,Sambucus racemosa,ForestDryPoor
306644,Sambucus racemosa,ForestDryPoor
306645,Sambucus racemosa,ForestDryPoor
306646,Sambucus racemosa,ForestDryPoor
306648,Sambucus racemosa,ForestDryPoor
308856,Sambucus racemosa,ForestDryPoor
308944,Sambucus racemosa,ForestDryPoor
308945,Sambucus racemosa,ForestDryPoor
308946,Sambucus racemosa,ForestDryPoor
308947,Sambucus racemosa,ForestDryPoor
311120,Sambucus racemosa,ForestDryPoor
311205,Sambucus racemosa,ForestDryPoor
313420,Sambucus racemosa,ForestDryPoor
313421,Sambucus racemosa,ForestDryPoor
313422,Sambucus racemosa,ForestDryPoor
313505,Sambucus racemosa,ForestDryPoor
313507,Sambucus racemosa,ForestDryPoor
315720,Sambucus racemosa,ForestDryPoor
315722,Sambucus racemosa,ForestDryPoor
315723,Sambucus racemosa,ForestDryPoor
315804,Sambucus racemosa,ForestDryPoor
315805,Sambucus racemosa,ForestDryPoor
315806,Sambucus racemosa,ForestDryPoor
315808,Sambucus racemosa,ForestDryPoor
318020,Sambucus racemosa,ForestDryPoor
318021,Sambucus racemosa,ForestDryPoor
318022,Sambucus racemosa,ForestDryPoor
318023,Sambucus racemosa,ForestDryPoor
318104,Sambucus racemosa,ForestDryPoor
318105,Sambucus racemosa,ForestDryPoor
